Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2015:Q4,Silent,21390182,22537499,5155070,884054,5780206,2849651,540333,2196534,5131651,1147317,738199,198610,210508
2015:Q4,BabyBoom,48444474,53543143,10624865,2207722,10660739,10412641,5400997,5495418,8740760,5098669,3738990,989195,370484
2015:Q4,GenX,13069654,18354904,5904839,1293249,2813440,1814394,2016892,1886378,2625712,5285250,3839039,1320228,125983
2015:Q4,Millennial,1870557,3925449,1495537,605600,283655,197387,252572,240985,849714,2054892,1119577,892197,43118
2016:Q1,Silent,21340039,22483428,5170420,873887,5804546,2831950,534991,2155914,5111721,1143389,731872,195035,216482
2016:Q1,BabyBoom,49256737,54290967,10710086,2221349,10891359,10458191,5449480,5507494,9053008,5034230,3706808,970579,356843
2016:Q1,GenX,13284904,18585934,5995151,1303263,2840818,1866944,2058501,1840271,2680986,5301029,3843968,1325877,131184
2016:Q1,Millennial,2022358,4140783,1585740,638744,291390,210441,269933,227723,916811,2118425,1149435,920745,48245
2016:Q2,Silent,21410615,22558130,5245217,857976,5897297,2809235,528544,2197425,5022436,1147515,728452,196372,222691
2016:Q2,BabyBoom,50224740,55252114,10889346,2233283,11248405,10488378,5522199,5671300,9199204,5027374,3697986,974202,355186
2016:Q2,GenX,13609440,18962461,6144919,1318052,2924680,1952291,2113785,1851879,2656854,5353021,3870539,1348943,133539
2016:Q2,Millennial,2220598,4412919,1716540,682413,311718,219550,289758,249824,943116,2192321,1180881,957276,54164
2016:Q3,Silent,21402279,22551462,5251800,861539,5999695,2785565,525865,2228423,4898575,1149183,724492,196308,228383
2016:Q3,BabyBoom,51252758,56252914,11112579,2248835,11635880,10527396,5634835,5821694,9271695,5000156,3671075,975794,353287
2016:Q3,GenX,14048960,19472656,6341077,1312992,3022164,2038391,2206312,1859713,2692007,5423696,3907040,1381029,135627
2016:Q3,Millennial,2317219,4627574,1797179,687825,335610,228382,316906,269385,992287,2310355,1240741,1008460,61154
2016:Q4,Silent,20992029,22116935,5198430,853804,5882942,2723934,529536,2142429,4785860,1124906,709055,200072,215779
2016:Q4,BabyBoom,51418090,56384478,11273185,2246841,11773344,10559306,5577606,5765762,9188433,4966388,3634627,989323,342438
2016:Q4,GenX,14798991,20269710,6510984,1337460,3211136,2132799,2272155,1999521,2805655,5470719,3938342,1394869,137508
2016:Q4,Millennial,2408711,4827065,1920277,698622,333350,246731,329987,278425,1019673,2418353,1309906,1052174,56273
2017:Q1,Silent,20899959,21995905,5136074,842938,6030302,2664860,539148,2054852,4727731,1095946,692252,197504,206190
2017:Q1,BabyBoom,52419127,57342554,11417801,2248335,12397101,10624046,5681820,5706748,9266703,4923427,3581669,974830,366928
2017:Q1,GenX,16008665,21494043,6718163,1370932,3618355,2229545,2462587,2140652,2953810,5485379,3967418,1379812,138149
2017:Q1,Millennial,2609983,5138076,2046782,722997,381780,263140,365214,287288,1070875,2528092,1395190,1078279,54623
2017:Q2,Silent,20744593,21818426,5079538,830956,6025340,2603890,544764,2083749,4650188,1073832,676431,199597,197804
2017:Q2,BabyBoom,53254632,58167461,11613567,2243553,12764980,10680149,5725924,5874778,9264510,4912830,3537295,982047,393488
2017:Q2,GenX,17081106,22616222,6979417,1395564,3919081,2326355,2608026,2370513,3017266,5535116,4004758,1385068,145290
2017:Q2,Millennial,2755721,5413365,2166612,735996,404649,280878,393508,356353,1075369,2657644,1484075,1115997,57572
2017:Q3,Silent,20487308,21536221,5015213,818832,6031877,2542203,551734,2013355,4563006,1048913,661489,200161,187263
2017:Q3,BabyBoom,53944755,58842078,11813573,2236775,13168878,10735793,5790061,5851318,9245680,4897323,3505547,986183,405593
2017:Q3,GenX,18140002,23730282,7213817,1417020,4241236,2423678,2776008,2531029,3127493,5590279,4047353,1396181,146745
2017:Q3,Millennial,2895105,5685254,2303273,743525,432265,299261,427135,377906,1101888,2790149,1568412,1166658,55079
2017:Q4,Silent,20404156,21431946,4919899,815497,6172675,2480404,559024,1967506,4516941,1027790,645750,202787,179253
2017:Q4,BabyBoom,55008924,59923489,11965575,2245222,13840944,10794198,5872917,5876568,9328066,4914565,3471511,999283,443771
2017:Q4,GenX,19399782,25046003,7436677,1449496,4687607,2521696,2962969,2713035,3274524,5646221,4084557,1411650,150014
2017:Q4,Millennial,3082584,6007980,2424385,757422,491894,317970,465512,414381,1136415,2925396,1650527,1217066,57803
2018:Q1,Silent,19972144,20969182,4859956,806834,5954064,2416501,553897,1899594,4478336,997038,627057,199106,170875
2018:Q1,BabyBoom,55380641,60237537,12197370,2252422,13846270,10834349,5777296,5856834,9472996,4856895,3405283,982989,468623
2018:Q1,GenX,20336986,25994162,7718608,1486682,4844709,2619110,2995074,2880458,3449520,5657176,4105854,1395187,156135
2018:Q1,Millennial,3250594,6302969,2593471,782943,474696,338803,473925,440025,1199106,3052375,1750496,1242594,59285
2018:Q2,Silent,19623666,20595345,4770383,798326,5851579,2353808,554475,1844914,4421861,971679,610659,199509,161511
2018:Q2,BabyBoom,55919817,60733395,12330340,2258147,14077311,10884610,5767575,5862915,9552497,4813579,3352980,985546,475053
2018:Q2,GenX,21297444,27003266,7953632,1521039,5106997,2717602,3106427,3060566,3537003,5705823,4143973,1395249,166601
2018:Q2,Millennial,3333976,6532449,2707840,803388,483372,359249,498452,474746,1205401,3198473,1859239,1277870,61364
2018:Q3,Silent,19444637,20391348,4685484,787073,5920229,2292880,560738,1778726,4366218,946711,595357,199697,151657
2018:Q3,BabyBoom,56863185,61652485,12488352,2258912,14652959,10948353,5815218,5843088,9645604,4789301,3312682,991441,485178
2018:Q3,GenX,22419196,28186011,8165740,1551654,5527957,2817403,3281127,3233054,3609076,5766815,4187407,1409420,169988
2018:Q3,Millennial,3478204,6835153,2861348,820078,535336,378899,537244,503435,1198814,3356949,1963574,1334007,59368
2018:Q4,Silent,18018913,18940744,4471724,784391,4860591,2225506,531016,1686417,4381099,921830,578738,201280,141812
2018:Q4,BabyBoom,54765502,59511108,12263792,2270215,12973090,10942804,5365100,5763676,9932430,4745607,3265818,1002110,477679
2018:Q4,GenX,21964485,27786346,8170454,1585809,4949084,2913064,2991426,3384178,3792332,5821861,4217417,1421239,183205
2018:Q4,Millennial,3106866,6609911,2844875,831190,294075,405303,476289,514940,1243239,3503046,2059644,1382412,60990
2019:Q1,Silent,18472238,19360822,4345462,764767,5503325,2172095,547793,1633795,4393584,888584,560595,197414,130575
2019:Q1,BabyBoom,57180837,61852240,12152327,2272435,14712688,11066442,5633126,5766229,10248992,4671403,3209713,986684,475006
2019:Q1,GenX,23894016,29709608,8236963,1629751,5900694,3017657,3358514,3570019,3996010,5815592,4230887,1404475,180230
2019:Q1,Millennial,3541205,7145397,2945212,880979,499891,420022,556307,553207,1289779,3604193,2145742,1405897,52554
2019:Q2,Silent,18310184,19178060,4332878,749604,5495443,2098147,549122,1623803,4329062,867876,547225,198305,122346
2019:Q2,BabyBoom,58349272,63044275,12557558,2270345,15151946,11141114,5697059,5861731,10364521,4695003,3205804,995126,494073
2019:Q2,GenX,25206788,31075579,8603186,1661954,6277580,3137326,3534835,3795527,4065171,5868791,4272204,1410566,186021
2019:Q2,Millennial,3889295,7597129,3208436,904694,535776,457086,595668,623829,1271640,3707834,2205731,1448110,53993
2019:Q3,Silent,17761734,18606169,4174703,749981,5250750,2025302,544268,1562327,4298839,844436,533620,197668,113148
2019:Q3,BabyBoom,58495677,63182919,12552582,2281634,15093891,11204783,5672021,5839012,10538995,4687243,3184990,999505,502748
2019:Q3,GenX,26047781,31972175,8774179,1692146,6437705,3256011,3628440,3975580,4208115,5924394,4314431,1422840,187123
2019:Q3,Millennial,3846269,7689595,3227614,900962,502822,495786,616705,657827,1287879,3843326,2288937,1504135,50254
2019:Q4,Silent,18045231,18861851,4065003,750608,5708693,1959198,527224,1575713,4275412,816620,520939,189746,105935
2019:Q4,BabyBoom,59757790,64443833,12466064,2301727,16056180,11227628,5801880,5881587,10708767,4686043,3162663,1008664,514716
2019:Q4,GenX,26820959,32785674,8749596,1699321,6745196,3433056,3876162,3911848,4370495,5964715,4325411,1448645,190659
2019:Q4,Millennial,4340811,8323109,3291181,919686,743920,542842,707438,689654,1428387,3982298,2382307,1545136,54855
2020:Q1,Silent,16585171,17368474,4086559,748026,4233965,1878441,461310,1613883,4346290,783303,506733,174761,101809
2020:Q1,BabyBoom,56677383,61316709,12848279,2317408,12748722,11071560,5164900,5985931,11179908,4639325,3117940,976878,544507
2020:Q1,GenX,25379517,31332271,9025765,1704840,5142378,3597261,3390820,3873887,4597319,5952754,4322577,1425729,204448
2020:Q1,Millennial,4354671,8444200,3549611,939261,386110,608408,625666,743364,1591780,4089530,2485844,1535751,67935
2020:Q2,Silent,17611289,18361632,4068423,738690,5291113,1811028,462864,1634089,4355425,750343,493935,163735,92673
2020:Q2,BabyBoom,60050533,64622076,13060620,2317388,15107657,11032625,5620173,6050828,11432785,4571543,3077240,960398,533905
2020:Q2,GenX,27451491,33395473,9193661,1698542,6090464,3770630,3914402,3820367,4907407,5943982,4329699,1411875,202408
2020:Q2,Millennial,5372100,9563959,3739949,945996,821838,663443,780886,784078,1827768,4191859,2599693,1526459,65707
2020:Q3,Silent,18111054,18838763,4119013,752486,5822905,1742887,447944,1708814,4244715,727710,484596,154994,88120
2020:Q3,BabyBoom,62073781,66666450,13536599,2374669,16360100,10958388,5811114,6253456,11372125,4592670,3049109,959332,584229
2020:Q3,GenX,28751615,34749356,9539745,1738254,6546724,3941483,4183527,3823741,4975881,5997740,4369892,1431045,196803
2020:Q3,Millennial,6170412,10553411,4040784,1004224,1100706,722765,877032,874862,1933038,4382998,2748022,1562250,72726
2020:Q4,Silent,19207610,19913368,4158206,763775,6827428,1687403,448144,1775027,4253386,705758,472096,147698,85964
2020:Q4,BabyBoom,65899284,70470323,13958352,2426758,18811217,10998469,6132741,6440991,11701796,4571039,2953285,962291,655463
2020:Q4,GenX,30901711,36940182,9864490,1774144,7547356,4122030,4605370,3821400,5205392,6038471,4391738,1450209,196524
2020:Q4,Millennial,7138659,11780817,4306100,1057598,1550311,771143,1014112,962056,2119497,4642158,2966076,1588828,87254
2021:Q1,Silent,19796090,20476962,4263011,765719,7388548,1627704,435260,1833250,4163470,680872,460562,137629,82681
2021:Q1,BabyBoom,68230923,72768180,14601143,2465403,20271608,10961552,6170100,6612740,11685633,4537257,2882418,946902,707937
2021:Q1,GenX,32477537,38530408,10319778,1805724,8107065,4296494,4772636,3812947,5415763,6052871,4407922,1449764,195185
2021:Q1,Millennial,8163958,13000235,4721910,1118371,1864417,827706,1090270,1044957,2332604,4836277,3141504,1598195,96578
2021:Q2,Silent,20679106,21355738,4503615,792472,7984003,1572849,427477,1973230,4102092,676632,463132,136220,77280
2021:Q2,BabyBoom,71625028,76251421,15802688,2570525,21864086,10949512,6360285,7001060,11703266,4626393,2905479,989414,731500
2021:Q2,GenX,34364497,40654943,11138017,1891155,8730761,4473281,5059722,3893493,5468515,6290446,4569446,1527337,193663
2021:Q2,Millennial,9311634,14525179,5392548,1238810,2201638,881991,1195652,1211180,2403361,5213545,3414635,1697259,101651
2021:Q3,Silent,20922503,21586433,4619006,810938,8039312,1515435,403299,2113383,4085059,663929,460718,130314,72897
2021:Q3,BabyBoom,72957817,77668936,16479882,2648976,22129766,10873310,6291278,7397775,11847949,4711119,2956427,998047,756645
2021:Q3,GenX,35196784,41597216,11625687,1952382,8758898,4644341,5084210,3977566,5554132,6400432,4647375,1555732,197325
2021:Q3,Millennial,10188460,15550424,5819218,1324883,2347820,943021,1232920,1384279,2498283,5361964,3511214,1741000,109750
2021:Q4,Silent,21292084,21946662,4632529,832625,8393901,1467708,398588,2192518,4028793,654578,458802,126254,69522
2021:Q4,BabyBoom,74663572,79451964,16706798,2733935,23156082,10878988,6405344,7636862,11933955,4788393,2998422,1015869,774102
2021:Q4,GenX,36311949,42843093,11843776,2017761,9133691,4822894,5325810,3997282,5701879,6531144,4730048,1589212,211884
2021:Q4,Millennial,10964019,16495436,6004854,1411634,2606592,995528,1328760,1498879,2649189,5531418,3627218,1781385,122815
2022:Q1,Silent,21079106,21725518,4859562,853781,7956484,1381374,368371,2267091,4038855,646412,460904,120846,64662
2022:Q1,BabyBoom,74302967,79235210,17821608,2822766,22125509,10369638,6043981,7863247,12188461,4932243,3129631,1019399,783213
2022:Q1,GenX,36552680,43195989,12634015,2089843,8580797,4950876,5108589,4011839,5820030,6643308,4826306,1601072,215930
2022:Q1,Millennial,11959052,17514509,6650412,1511444,2557005,1101324,1302997,1609555,2781771,5555457,3627147,1800903,127407
2022:Q2,Silent,19909710,20545168,5034366,866824,6595933,1313784,321388,2380637,4032236,635457,460100,117848,57509
2022:Q2,BabyBoom,70999338,75950010,18750073,2872750,18602847,9844661,5404612,8193986,12281082,4950672,3157556,1042467,750649
2022:Q2,GenX,35131883,41917269,13331872,2123048,6911173,5031751,4606514,4069058,5843853,6785386,4916200,1645568,223618
2022:Q2,Millennial,12033003,17785202,7143147,1551376,2126354,1182032,1196816,1762822,2822655,5752199,3771858,1853244,127097
2022:Q3,Silent,19571574,20191972,5026376,879977,6267204,1259164,298922,2378210,4082119,620398,454908,112983,52507
2022:Q3,BabyBoom,69101892,74003356,18045999,2926042,17732958,9442467,5114216,8200385,12541288,4901464,3095441,1053260,752763
2022:Q3,GenX,34117131,40997037,12920750,2162259,6442537,5124215,4458382,3993433,5895461,6879906,4968292,1684967,226647
2022:Q3,Millennial,11662139,17687073,6928332,1603213,2088275,1249572,1183560,1785658,2848462,6024934,3991549,1903077,130308
2022:Q4,Silent,19280910,19885271,4666800,863971,6443451,1211860,303096,2253488,4142604,604360,444549,111652,48159
2022:Q4,BabyBoom,70161607,74987258,17736805,2948869,18658433,9218598,5293080,8024665,13106808,4825651,3061108,1069154,695389
2022:Q4,GenX,34347964,41281302,12664332,2177016,6830613,5104315,4631050,3915934,5958042,6933337,4989598,1709906,233833
2022:Q4,Millennial,11671556,17924491,6887915,1649459,2256572,1299463,1251958,1731602,2847522,6252935,4158838,1967727,126370
2023:Q1,Silent,19550818,20135486,4609995,860485,6741227,1204419,307591,2191214,4220555,584668,431618,107653,45397
2023:Q1,BabyBoom,72228036,76881599,17791460,2971007,19731018,9325527,5540705,7935699,13586182,4653563,2918132,1052331,683100
2023:Q1,GenX,35317801,42204126,12744305,2201628,7330643,5140573,4859404,3894755,6032817,6886324,4962317,1700719,223288
2023:Q1,Millennial,11952244,18462265,7063784,1702226,2472630,1320102,1337056,1729180,2837287,6510021,4399987,1991282,118752
2023:Q2,Silent,19974358,20549049,4729249,854219,7039736,1197869,312559,2216053,4199364,574691,423426,106599,44666
2023:Q2,BabyBoom,74822151,79420301,18732630,2983063,20782178,9430581,5755964,8077649,13658236,4598150,2855092,1054158,688900
2023:Q2,GenX,36811633,43718513,13316725,2229091,7856140,5178991,5087201,3978869,6071496,6906880,4974421,1713143,219316
2023:Q2,Millennial,13128909,19839847,7935484,1761473,2696845,1333305,1421055,1830733,2860953,6710938,4558803,2032773,119362
2023:Q3,Silent,19553060,20122048,4698607,844198,6729443,1171952,291101,2203227,4183520,568987,417835,105851,45301
2023:Q3,BabyBoom,74067558,78636951,18827628,2965899,20045810,9228020,5811915,8080285,13677394,4569393,2809300,1052172,707921
2023:Q3,GenX,36685818,43617667,13456778,2232992,7587281,5180409,5048944,4009550,6101713,6931848,4999417,1714561,217870
2023:Q3,Millennial,13315312,20204195,8217556,1788286,2639303,1376202,1421158,1881291,2880400,6888883,4709131,2055360,124392
2023:Q4,Silent,19879503,20436669,4582195,824116,7224064,1180079,317816,2101025,4207374,557166,408566,104234,44366
2023:Q4,BabyBoom,76670179,81212793,18650318,2967358,21891087,9669346,5974502,7917390,14142793,4542614,2776199,1059433,706982
2023:Q4,GenX,37830429,44784137,13349601,2238432,8424193,5234168,5366731,3942373,6228639,6953709,5007846,1727484,218379
2023:Q4,Millennial,13615202,20674732,8214435,1826666,2977301,1346477,1542947,1827522,2939384,7059530,4836789,2097075,125666
2024:Q1,Silent,20155861,20697230,4551289,809983,7674302,1161360,324317,2030324,4145655,541369,396228,99483,45658
2024:Q1,BabyBoom,79564937,84073423,19092079,2992284,23762937,9789806,6281345,7869684,14285287,4508485,2723780,1042261,742444
2024:Q1,GenX,39330477,46244906,13567087,2256322,9257344,5257901,5655307,3919850,6331095,6914429,4986098,1707890,220441
2024:Q1,Millennial,14534165,21741099,8661023,1876970,3330247,1361392,1650783,1820383,3040302,7206934,4964821,2106729,135384
2024:Q2,Silent,20048608,20577763,4559859,793890,7663433,1142130,319953,2016241,4082257,529155,386648,97403,45104
2024:Q2,BabyBoom,80960521,85446646,19730547,2992620,24200947,9844302,6365419,7956615,14356196,4486125,2688391,1040938,756796
2024:Q2,GenX,40085231,47004058,13936147,2264898,9486289,5286008,5746979,3970904,6312833,6918827,4994664,1707536,216627
2024:Q2,Millennial,15391330,22771340,9371809,1916661,3470804,1384470,1704565,1894103,3028927,7380010,5106831,2134977,138202
2024:Q3,Silent,20374083,20893274,4466680,783823,8070202,1134270,326609,1999180,4112510,519191,380276,94938,43977
2024:Q3,BabyBoom,82970683,87423290,19509197,2988117,25713694,9932982,6586356,7974095,14718849,4452606,2666570,1029441,756595
2024:Q3,GenX,41284760,48222176,13907774,2278521,10257715,5326843,6012063,4005698,6433563,6937416,5011959,1712661,212796
2024:Q3,Millennial,15924885,23480729,9431857,1962920,3823101,1402275,1813380,1949933,3097263,7555844,5226238,2190722,138884
2024:Q4,Silent,20209619,20711179,4365732,780108,8039747,1125949,323297,1985657,4090689,501560,372437,90904,38219
2024:Q4,BabyBoom,83135565,87489737,19272629,3005079,25931167,10026761,6511540,8008978,14733582,4354171,2602279,1001692,750200
2024:Q4,GenX,41766040,48634808,13878357,2308477,10432513,5369970,6012267,4048418,6584807,6868767,5024806,1682780,161181
2024:Q4,Millennial,16127550,23804883,9414266,2017526,3935679,1414346,1837289,2006162,3179616,7677333,5396008,2172683,108642
2025:Q1,Silent,19766376,20251676,4329327,765575,7740384,1104038,310278,1935698,4066376,485300,363026,87977,34297
2025:Q1,BabyBoom,82921868,87211686,19396456,3024121,25486757,9993240,6357455,7980471,14973186,4289818,2576737,991401,721680
2025:Q1,GenX,41873123,48722909,14010292,2347450,10273760,5420257,5892572,4064945,6713634,6849786,5027336,1682856,139594
2025:Q1,Millennial,16585849,24361210,9757200,2103977,3915013,1456109,1820038,2016171,3292701,7775361,5481001,2201073,93287
2025:Q2,Silent,20192122,20669246,4326032,764633,8226960,1091658,323091,1904691,4032181,477124,356931,86785,33408
2025:Q2,BabyBoom,85832888,90120629,19774852,3066825,27436741,10036057,6731932,7985904,15088318,4287741,2564711,992425,730605
2025:Q2,GenX,43645834,50504035,14264657,2393859,11226172,5466428,6301810,4086422,6764687,6858201,5045011,1686374,126816
2025:Q2,Millennial,17746446,25669181,10275174,2191619,4349099,1489857,1975983,2045606,3341842,7922735,5598090,2230712,93933
2025:Q3,Silent,20646715,21118668,4236854,766782,8740936,1083914,331815,1920640,4037726,471953,352220,84939,34794
2025:Q3,BabyBoom,88157616,92456088,19551320,3092228,29352843,10077322,7003439,8101264,15277672,4298471,2544225,983530,770716
2025:Q3,GenX,45177480,52058880,14252381,2427361,12214146,5507971,6623343,4163139,6870539,6881400,5066776,1692646,121978
2025:Q3,Millennial,18346576,26449302,10227729,2247617,4802096,1513637,2103875,2143397,3410951,8102726,5718600,2279209,104917
2025:Q4,Silent,20474049,20937244,4103337,763066,8779135,1068818,329819,1878045,4015024,463195,343882,83144,36169
2025:Q4,BabyBoom,89071005,93388262,19370034,3123720,30062377,10201506,7027292,8085201,15518132,4317256,2525581,982976,808699
2025:Q4,GenX,45857330,52766828,14239837,2462654,12623992,5541503,6717456,4177632,7003753,6909498,5084622,1704236,120640
2025:Q4,Millennial,18601077,26874528,10200215,2304338,5025546,1516563,2161599,2176699,3489568,8273452,5829124,2329052,115276
2026:Q1,Silent,19654215,20098487,4001049,749172,8266603,1029885,310489,1839356,3901933,444272,330090,78366,35816
2026:Q1,BabyBoom,89841851,94162738,19837289,3220275,29710630,10335100,6932408,8273143,15853893,4320887,2517497,976492,826898
2026:Q1,GenX,45398130,52241517,14249459,2507377,12229418,5491397,6502817,4193225,7067824,6843387,5043868,1678432,121087
2026:Q1,Millennial,19115423,27503071,10635545,2422977,4939499,1514798,2123893,2253700,3612659,8387648,5929528,2339742,118378
